NASDAQ:RAMMW,RAMMW,Aries I Acquisition Corporation Warrant
NASDAQ:RAMP,RAMP,LiveRamp Holdings Inc. Common Stock
NASDAQ:RAND,RAND,Rand Capital Corporation Common Stock
NASDAQ:RANI,RANI,Rani Therapeutics Holdings Inc. Class A Common Stock
NASDAQ:RAPT,RAPT,RAPT Therapeutics Inc. Common Stock
NASDAQ:RARE,RARE,Ultragenyx Pharmaceutical Inc. Common Stock
NASDAQ:RAVE,RAVE,Rave Restaurant Group Inc. Common Stock
NASDAQ:RAVN,RAVN,Raven Industries Inc. Common Stock
NASDAQ:RBA,RBA,Ritchie Bros. Auctioneers Incorporated Common Stock
NASDAQ:RBAC,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares
NASDAQ:RBB,RBB,RBB Bancorp Common Stock
NASDAQ:RBBN,RBBN,Ribbon Communications Inc. Common Stock
NASDAQ:RBCAA,RBCAA,Republic Bancorp Inc. Class A Common Stock
NASDAQ:RBCN,RBCN,Rubicon Technology Inc. Common Stock
NASDAQ:RBKB,RBKB,Rhinebeck Bancorp Inc. Common Stock
NASDAQ:RBLX,RBLX,Roblox Corporation Class A Common Stock
NASDAQ:RBNC,RBNC,Reliant Bancorp Inc. Common Stock
NASDAQ:RBOT,RBOT,Vicarious Surgical Inc. Class A Common Stock
NASDAQ:RC,RC,Ready Capital Corproation Common Stock
NASDAQ:RC^C,RC^C,Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock
NASDAQ:RC^E,RC^E,Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock
NASDAQ:RCA,RCA,Ready Capital Corporation 7.00% Convertible Senior Notes due 2023
NASDAQ:RCAT,RCAT,Red Cat Holdings Inc. Common Stock
NASDAQ:RCB,RCB,Ready Capital Corporation 6.20% Senior Notes due 2026
NASDAQ:RCC,RCC,Ready Capital Corporation 5.75% Senior Notes due 2026
NASDAQ:RCEL,RCEL,Avita Therapeutics Inc. Common Stock
NASDAQ:RCG,RCG,RENN Fund Inc Common Stock
NASDAQ:RCHG,RCHG,Recharge Acquisition Corp. Class A Common Stock
NASDAQ:RCHGW,RCHGW,Recharge Acquisition Corp. Warrant
NASDAQ:RCI,RCI,Rogers Communication Inc. Common Stock
NASDAQ:RCII,RCII,Rent-A-Center Inc. Common Stock
NASDAQ:RCKT,RCKT,Rocket Pharmaceuticals Inc. Common Stock
NASDAQ:RCKY,RCKY,Rocky Brands Inc. Common Stock
NASDAQ:RCL,RCL,D/B/A Royal Caribbean Cruises Ltd. Common Stock
NASDAQ:RCLF,RCLF,Rosecliff Acquisition Corp I Class A Common Stock
NASDAQ:RCLFU,RCLFU,Rosecliff Acquisition Corp I Unit
NASDAQ:RCLFW,RCLFW,Rosecliff Acquisition Corp I Warrants
NASDAQ:RCM,RCM,R1 RCM Inc. Common Stock
NASDAQ:RCMT,RCMT,RCM Technologies Inc. Common Stock
NASDAQ:RCON,RCON,Recon Technology Ltd. Class A Ordinary Shares
NASDAQ:RCOR,RCOR,Renovacor Inc. Common Stock
NASDAQ:RCRT,RCRT,Recruiter.com Group Inc. Common Stock
NASDAQ:RCRTW,RCRTW,Recruiter.com Group Inc. Warrant
NASDAQ:RCS,RCS,PIMCO Strategic Income Fund Inc.
NASDAQ:RCUS,RCUS,Arcus Biosciences Inc. Common Stock
NASDAQ:RDCM,RDCM,Radcom Ltd. Ordinary Shares
NASDAQ:RDFN,RDFN,Redfin Corporation Common Stock
NASDAQ:RDHL,RDHL,Redhill Biopharma Ltd. American Depositary Shares
NASDAQ:RDI,RDI,Reading International Inc Class A Common Stock
NASDAQ:RDIB,RDIB,Reading International Inc Class B Common Stock
NASDAQ:RDN,RDN,Radian Group Inc. Common Stock
NASDAQ:RDNT,RDNT,RadNet Inc. Common Stock
NASDAQ:RDS/B,RDS/B,Royal Dutch Shell PLC
NASDAQ:RDUS,RDUS,Radius Health Inc. Common Stock
NASDAQ:RDVT,RDVT,Red Violet Inc. Common Stock
NASDAQ:RDW,RDW,Redwire Corporation Common Stock
NASDAQ:RDWR,RDWR,Radware Ltd. Ordinary Shares
NASDAQ:RDY,RDY,Dr. Reddy's Laboratories Ltd Common Stock
NASDAQ:RE,RE,Everest Re Group Ltd. Common Stock
NASDAQ:REAL,REAL,The RealReal Inc. Common Stock
NASDAQ:REAX,REAX,The Real Brokerage Inc. Common Shares
NASDAQ:REDU,REDU,RISE Education Cayman Ltd American Depositary Shares
NASDAQ:REE,REE,REE Automotive Ltd. Class A Ordinary Shares
NASDAQ:REEAW,REEAW,REE Automotive Ltd. Warrant
NASDAQ:REED,REED,Reeds Inc. Common Stock
NASDAQ:REFR,REFR,Research Frontiers Incorporated Common Stock
NASDAQ:REG,REG,Regency Centers Corporation Common Stock
NASDAQ:REGI,REGI,Renewable Energy Group Inc. Common Stock
NASDAQ:REGN,REGN,Regeneron Pharmaceuticals Inc. Common Stock
NASDAQ:REI,REI,Ring Energy Inc. Common Stock
NASDAQ:REKR,REKR,Rekor Systems Inc. Common Stock
NASDAQ:RELI,RELI,Reliance Global Group Inc. Common Stock
NASDAQ:RELIW,RELIW,Reliance Global Group Inc. Series A Warrants
NASDAQ:RELL,RELL,Richardson Electronics Ltd. Common Stock
NASDAQ:RELX,RELX,RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share)
NASDAQ:RELY,RELY,Remitly Global Inc. Common Stock
NASDAQ:RENN,RENN,Renren Inc. American Depositary Shares each representing fifteen Class A ordinary shares
NASDAQ:REPH,REPH,Recro Pharma Inc. Common Stock
NASDAQ:REPL,REPL,Replimune Group Inc. Common Stock
NASDAQ:REPX,REPX,Riley Exploration Permian Inc. Common Stock
NASDAQ:RERE,RERE,AiHuiShou International Co. Ltd. American Depositary Shares (every three of which representing two Class A ordinary shares)
NASDAQ:RES,RES,RPC Inc. Common Stock
NASDAQ:RESN,RESN,Resonant Inc. Common Stock
NASDAQ:RETA,RETA,Reata Pharmaceuticals Inc. Class A Common Stock
NASDAQ:RETO,RETO,ReTo Eco-Solutions Inc. Common Shares
NASDAQ:REV,REV,Revlon Inc. New Common Stock
NASDAQ:REVEU,REVEU,Alpine Acquisition Corporation Unit
NASDAQ:REVG,REVG,REV Group Inc. Common Stock
NASDAQ:REVH,REVH,Revolution Healthcare Acquisition Corp. SAIL Class A Common Stock
NASDAQ:REVHU,REVHU,Revolution Healthcare Acquisition Corp. SAIL Units
NASDAQ:REVHW,REVHW,Revolution Healthcare Acquisition Corp. SAIL Warrant.
NASDAQ:REX,REX,REX American Resources Corporation
NASDAQ:REXR,REXR,Rexford Industrial Realty Inc. Common Stock
NASDAQ:REXR^B,REXR^B,Rexford Industrial Realty Inc. 5.875% Series B Cumulative Redeemable Preferred Stock
NASDAQ:REXR^C,REXR^C,Rexford Industrial Realty Inc. 5.625% Series C Cumulative Redeemable Preferred Stock par value $0.01 per share
NASDAQ:REYN,REYN,Reynolds Consumer Products Inc. Common Stock
NASDAQ:REZI,REZI,Resideo Technologies Inc. Common Stock
NASDAQ:RF,RF,Regions Financial Corporation Common Stock
NASDAQ:RF^B,RF^B,Regions Financial Corporation Depositary Shares Representing 1/40th Perpetual Preferred Series B
NASDAQ:RF^C,RF^C,Regions Financial Corporation Depositary Shares each Representing a 1/40th Interest in a Share of 5.700% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series C
NASDAQ:RF^E,RF^E,Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock Series E
NASDAQ:RFI,RFI,Cohen & Steers Total Return Realty Fund Inc. Common Stock
NASDAQ:RFIL,RFIL,RF Industries Ltd. Common Stock
NASDAQ:RFL,RFL,Rafael Holdings Inc. Class B Common Stock
NASDAQ:RFM,RFM,RiverNorth Flexible Municipal Income Fund Inc. Common Stock
NASDAQ:RFMZ,RFMZ,RiverNorth Flexible Municipal Income Fund II Inc. Common Stock
NASDAQ:RFP,RFP,Resolute Forest Products Inc. Common Stock
NASDAQ:RGA,RGA,Reinsurance Group of America Incorporated Common Stock
NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited Ordinary Shares
NASDAQ:RGCO,RGCO,RGC Resources Inc. Common Stock
NASDAQ:RGEN,RGEN,Repligen Corporation Common Stock
NASDAQ:RGLD,RGLD,Royal Gold Inc. Common Stock
NASDAQ:RGLS,RGLS,Regulus Therapeutics Inc. Common Stock
NASDAQ:RGNX,RGNX,REGENXBIO Inc. Common Stock
NASDAQ:RGP,RGP,Resources Connection Inc. Common Stock
NASDAQ:RGR,RGR,Sturm Ruger & Company Inc. Common Stock
NASDAQ:RGS,RGS,Regis Corporation Common Stock
NASDAQ:RGT,RGT,Royce Global Value Trust Inc. Common Stock
NASDAQ:RH,RH,RH Common Stock
NASDAQ:RHE,RHE,Regional Health Properties Inc. Common Stock
NASDAQ:RHE^A,RHE^A,Regional Health Properties Inc. 10.875% Series A Cumulative Redeemable Preferred Stock
NASDAQ:RHI,RHI,Robert Half International Inc. Common Stock
NASDAQ:RHP,RHP,Ryman Hospitality Properties Inc. (REIT)
NASDAQ:RIBT,RIBT,RiceBran Technologies Common Stock
NASDAQ:RICK,RICK,RCI Hospitality Holdings Inc. Common Stock
NASDAQ:RICO,RICO,Agrico Acquisition Corp. Class A Ordinary Shares
NASDAQ:RICOW,RICOW,Agrico Acquisition Corp. Warrant
NASDAQ:RIDE,RIDE,Lordstown Motors Corp. Class A Common Stock
NASDAQ:RIG,RIG,Transocean Ltd (Switzerland) Common Stock
NASDAQ:RIGL,RIGL,Rigel Pharmaceuticals Inc. Common Stock
NASDAQ:RILY,RILY,B. Riley Financial Inc. Common Stock
NASDAQ:RILYK,RILYK,B. Riley Financial Inc. 5.50% Senior Notes Due 2026
NASDAQ:RILYL,RILYL,B. Riley Financial Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock par value $0.0001
NASDAQ:RILYM,RILYM,B. Riley Financial Inc. 6.375% Senior Notes due 2025
NASDAQ:RILYN,RILYN,B. Riley Financial Inc. 6.50% Senior Notes Due 2026
NASDAQ:RILYO,RILYO,B. Riley Financial Inc. 6.75% Senior Notes due 2024
NASDAQ:RILYP,RILYP,B. Riley Financial Inc. Depositary Shares each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock
NASDAQ:RILYT,RILYT,B. Riley Financial Inc. 6.00% Senior Notes Due 2028
NASDAQ:RILYZ,RILYZ,B. Riley Financial Inc. 5.25% Senior Notes due 2028
NASDAQ:RIO,RIO,Rio Tinto Plc Common Stock
NASDAQ:RIOT,RIOT,Riot Blockchain Inc. Common Stock
NASDAQ:RIV,RIV,RiverNorth Opportunities Fund Inc. Common Stock
NASDAQ:RIVE,RIVE,Riverview Financial Corporation Common Stock
NASDAQ:RJF,RJF,Raymond James Financial Inc. Common Stock
NASDAQ:RKDA,RKDA,Arcadia Biosciences Inc. Common Stock
NASDAQ:RKLB,RKLB,Rocket Lab USA Inc. Common Stock
NASDAQ:RKLBW,RKLBW,Rocket Lab USA Inc. Warrant
NASDAQ:RKLY,RKLY,Rockley Photonics Holdings Limited Ordinary Shares
NASDAQ:RKT,RKT,Rocket Companies Inc. Class A Common Stock
NASDAQ:RKTA,RKTA,Rocket Internet Growth Opportunities Corp. Class A Ordinary Shares
NASDAQ:RL,RL,Ralph Lauren Corporation Common Stock
NASDAQ:RLAY,RLAY,Relay Therapeutics Inc. Common Stock
NASDAQ:RLGT,RLGT,Radiant Logistics Inc. Common Stock
NASDAQ:RLGY,RLGY,Realogy Holdings Corp. Common Stock
NASDAQ:RLI,RLI,RLI Corp. Common Stock (DE)
NASDAQ:RLJ,RLJ,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value
NASDAQ:RLJ^A,RLJ^A,RLJ Lodging Trust $1.95 Series A Cumulative Convertible Preferred Shares
NASDAQ:RLMD,RLMD,Relmada Therapeutics Inc. Common Stock
NASDAQ:RLX,RLX,RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share
NASDAQ:RLYB,RLYB,Rallybio Corporation Common Stock
NASDAQ:RM,RM,Regional Management Corp. Common Stock
NASDAQ:RMAX,RMAX,RE/MAX Holdings Inc. Class A Common Stock
NASDAQ:RMBI,RMBI,Richmond Mutual Bancorporation Inc. Common Stock
NASDAQ:RMBL,RMBL,RumbleOn Inc. Class B Common Stock
NASDAQ:RMBS,RMBS,Rambus Inc. Common Stock
NASDAQ:RMCF,RMCF,Rocky Mountain Chocolate Factory Inc. Common Stock
NASDAQ:RMD,RMD,ResMed Inc. Common Stock
NASDAQ:RMED,RMED,Ra Medical Systems Inc. Common Stock
NASDAQ:RMGC,RMGC,RMG Acquisition Corp. III Class A Ordinary Shares
NASDAQ:RMGCU,RMGCU,RMG Acquisition Corp. III Unit
NASDAQ:RMGCW,RMGCW,RMG Acquisition Corp. III Warrant
NASDAQ:RMI,RMI,RiverNorth Opportunistic Municipal Income Fund Inc. Common Stock
NASDAQ:RMM,RMM,RiverNorth Managed Duration Municipal Income Fund Inc. Common Stock
NASDAQ:RMNI,RMNI,Rimini Street Inc. (DE) Common Stock
NASDAQ:RMO,RMO,Romeo Power Inc. Class A Common Stock
NASDAQ:RMPL^,RMPL^,RiverNorth Specialty Finance Corporation 5.875%
NASDAQ:RMR,RMR,The RMR Group Inc. Class A Common Stock
NASDAQ:RMT,RMT,Royce Micro-Cap Trust Inc. Common Stock
NASDAQ:RMTI,RMTI,Rockwell Medical Inc. (DE) Common Stock
NASDAQ:RNA,RNA,Avidity Biosciences Inc. Common Stock
NASDAQ:RNAZ,RNAZ,TransCode Therapeutics Inc. Common Stock
NASDAQ:RNDB,RNDB,Randolph Bancorp Inc. Common Stock
NASDAQ:RNERU,RNERU,Mount Rainier Acquisition Corp. Unit
NASDAQ:RNG,RNG,RingCentral Inc. Class A Common Stock
NASDAQ:RNGR,RNGR,Ranger Energy Services Inc. Class A Common Stock
NASDAQ:RNLX,RNLX,Renalytix plc American Depositary Shares
NASDAQ:RNP,RNP,Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares
NASDAQ:RNR,RNR,RenaissanceRe Holdings Ltd. Common Stock
NASDAQ:RNR^F,RNR^F,RenaissanceRe Holdings Ltd. Depositary Shares each Representing a 1/1000th Interest in a 5.750% Series F Preference Share
NASDAQ:RNR^G,RNR^G,RenaissanceRe Holdings Ltd. Depositary Shares each representing a 1/1000th interest in a share of 4.20% Series G Preference Shares
NASDAQ:RNST,RNST,Renasant Corporation Common Stock
NASDAQ:RNW,RNW,ReNew Energy Global plc Class A Ordinary Shares
NASDAQ:RNWK,RNWK,RealNetworks Inc. Common Stock
NASDAQ:RNWWW,RNWWW,ReNew Energy Global plc Warrant
NASDAQ:RNXT,RNXT,RenovoRx Inc. Common Stock
NASDAQ:ROAD,ROAD,Construction Partners Inc. Class A Common Stock
NASDAQ:ROCG,ROCG,Roth CH Acquisition IV Co. Common Stock
NASDAQ:ROCGU,ROCGU,Roth CH Acquisition IV Co. Unit
NASDAQ:ROCGW,ROCGW,Roth CH Acquisition IV Co. Warrant
NASDAQ:ROCK,ROCK,Gibraltar Industries Inc. Common Stock
NASDAQ:ROCR,ROCR,Roth CH Acquisition III Co. Common stock
NASDAQ:ROCRU,ROCRU,Roth CH Acquisition III Co. Unit
NASDAQ:ROCRW,ROCRW,Roth CH Acquisition III Co. Warrant
NASDAQ:ROG,ROG,Rogers Corporation Common Stock
NASDAQ:ROIC,ROIC,Retail Opportunity Investments Corp. Common Stock (MD)
NASDAQ:ROIV,ROIV,Roivant Sciences Ltd. Common Shares
NASDAQ:ROIVW,ROIVW,Roivant Sciences Ltd. Warrant
NASDAQ:ROK,ROK,Rockwell Automation Inc. Common Stock
NASDAQ:ROKU,ROKU,Roku Inc. Class A Common Stock
NASDAQ:ROL,ROL,Rollins Inc. Common Stock
NASDAQ:ROLL,ROLL,RBC Bearings Incorporated Common Stock
NASDAQ:ROLLP,ROLLP,RBC Bearings Incorporated 5.00% Series A Mandatory Convertible Preferred Stock
NASDAQ:RONI,RONI,Rice Acquisition Corp. II Class A Ordinary Shares
NASDAQ:ROOT,ROOT,Root Inc. Class A Common Stock
NASDAQ:ROP,ROP,Roper Technologies Inc. Common Stock
NASDAQ:ROSS,ROSS,Ross Acquisition Corp II Class A Ordinary Shares
NASDAQ:ROST,ROST,Ross Stores Inc. Common Stock
NASDAQ:ROVR,ROVR,Rover Group Inc. Class A Common Stock
NASDAQ:ROVRW,ROVRW,Rover Group Inc. Warrant
NASDAQ:RPAY,RPAY,Repay Holdings Corporation Class A Common Stock
NASDAQ:RPD,RPD,Rapid7 Inc. Common Stock
NASDAQ:RPHM,RPHM,Reneo Pharmaceuticals Inc. Common Stock
NASDAQ:RPID,RPID,Rapid Micro Biosystems Inc. Class A Common Stock
NASDAQ:RPM,RPM,RPM International Inc. Common Stock
NASDAQ:RPRX,RPRX,Royalty Pharma plc Class A Ordinary Shares
NASDAQ:RPT,RPT,RPT Realty Common Stock
NASDAQ:RPT^D,RPT^D,RPT Realty 7.25%
NASDAQ:RPTX,RPTX,Repare Therapeutics Inc. Common Shares
NASDAQ:RQI,RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares
NASDAQ:RRBI,RRBI,Red River Bancshares Inc. Common Stock
NASDAQ:RRC,RRC,Range Resources Corporation Common Stock
NASDAQ:RRD,RRD,R.R. Donnelley & Sons Company Common Stock
NASDAQ:RRGB,RRGB,Red Robin Gourmet Burgers Inc. Common Stock
NASDAQ:RRR,RRR,Red Rock Resorts Inc. Class A Common Stock
NASDAQ:RRX,RRX,Regal Rexnord Corporation Common Stock
NASDAQ:RS,RS,Reliance Steel & Aluminum Co. Common Stock (DE)
NASDAQ:RSF,RSF,RiverNorth Specialty Finance Corporation
NASDAQ:RSG,RSG,Republic Services Inc. Common Stock
NASDAQ:RSI,RSI,Rush Street Interactive Inc. Class A Common Stock
NASDAQ:RSKD,RSKD,Riskified Ltd. Class A Ordinary Shares
NASDAQ:RSLS,RSLS,ReShape Lifesciences Inc. Common Stock
NASDAQ:RSSS,RSSS,Research Solutions Inc Common Stock
NASDAQ:RSVR,RSVR,Reservoir Media Inc. Common Stock
NASDAQ:RSVRW,RSVRW,Reservoir Media Inc. Warrant
NASDAQ:RTLR,RTLR,Rattler Midstream LP Common Units
NASDAQ:RTPY,RTPY,Reinvent Technology Partners Y Class A Ordinary Shares
NASDAQ:RTPYU,RTPYU,Reinvent Technology Partners Y Unit
NASDAQ:RTPYW,RTPYW,Reinvent Technology Partners Y Warrant
NASDAQ:RTX,RTX,Raytheon Technologies Corporation Common Stock
NASDAQ:RUBY,RUBY,Rubius Therapeutics Inc. Common Stock
NASDAQ:RUN,RUN,Sunrun Inc. Common Stock
NASDAQ:RUSHA,RUSHA,Rush Enterprises Inc. Common Stock Cl A
NASDAQ:RUSHB,RUSHB,Rush Enterprises Inc. Class B
NASDAQ:RUTH,RUTH,Ruth's Hospitality Group Inc. Common Stock
NASDAQ:RVACU,RVACU,Riverview Acquisition Corp. Unit
NASDAQ:RVACW,RVACW,Riverview Acquisition Corp. Warrant
NASDAQ:RVI,RVI,Retail Value Inc. Common Stock
NASDAQ:RVLV,RVLV,Revolve Group Inc. Class A Common Stock
NASDAQ:RVMD,RVMD,Revolution Medicines Inc. Common Stock
NASDAQ:RVNC,RVNC,Revance Therapeutics Inc. Common Stock
NASDAQ:RVP,RVP,Retractable Technologies Inc. Common Stock
NASDAQ:RVPH,RVPH,Reviva Pharmaceuticals Holdings Inc. Common Stock
NASDAQ:RVPHW,RVPHW,Reviva Pharmaceuticals Holdings Inc. Warrants
NASDAQ:RVSB,RVSB,Riverview Bancorp Inc Common Stock
NASDAQ:RVT,RVT,Royce Value Trust Inc. Common Stock
NASDAQ:RWLK,RWLK,ReWalk Robotics Ltd. Ordinary Shares
NASDAQ:RWT,RWT,Redwood Trust Inc. Common Stock
NASDAQ:RXDX,RXDX,Prometheus Biosciences Inc. Common Stock
NASDAQ:RXRA,RXRA,RXR Acquisition Corp. Class A Common Stock
NASDAQ:RXRAU,RXRAU,RXR Acquisition Corp. Units
NASDAQ:RXRAW,RXRAW,RXR Acquisition Corp. Warrants to purchase Class A common stock
NASDAQ:RXRX,RXRX,Recursion Pharmaceuticals Inc. Class A Common Stock
NASDAQ:RXST,RXST,RxSight Inc. Common Stock
NASDAQ:RXT,RXT,Rackspace Technology Inc. Common Stock
NASDAQ:RY,RY,Royal Bank Of Canada Common Stock
NASDAQ:RY^T,RY^T,Royal Bank Of Canada 6.750% Fixed Rate/Floating Rate Noncumulative First Preferred Shares Series C-2
NASDAQ:RYAAY,RYAAY,Ryanair Holdings plc American Depositary Shares
NASDAQ:RYAM,RYAM,Rayonier Advanced Materials Inc. Common Stock
NASDAQ:RYAN,RYAN,Ryan Specialty Group Holdings Inc. Class A Common Stock
NASDAQ:RYB,RYB,RYB Education Inc. American depositary shares each representing one Class A ordinary share
NASDAQ:RYI,RYI,Ryerson Holding Corporation Common Stock
NASDAQ:RYN,RYN,Rayonier Inc. REIT Common Stock
NASDAQ:RYTM,RYTM,Rhythm Pharmaceuticals Inc. Common Stock
NASDAQ:RZA,RZA,Reinsurance Group of America Incorporated 6.20% Fixed-to-Floating Rate Subordinated Debentures due 2042
NASDAQ:RZB,RZB,Reinsurance Group of America Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056
NASDAQ:RZLT,RZLT,Rezolute Inc. Common Stock (NV)
NASDAQ:S,S,SentinelOne Inc. Class A Common Stock
NASDAQ:SA,SA,Seabridge Gold Inc. Ordinary Shares (Canada)
NASDAQ:SABR,SABR,Sabre Corporation Common Stock
NASDAQ:SABRP,SABRP,Sabre Corporation 6.50% Series A Mandatory Convertible Preferred Stock
NASDAQ:SACC,SACC,Sachem Capital Corp. 6.875% Notes due 2024
NASDAQ:SACH,SACH,Sachem Capital Corp. Common Shares
NASDAQ:SACH^A,SACH^A,Sachem Capital Corp. 7.75% Series A Cumulative Redeemable Preferred Stock
NASDAQ:SAFE,SAFE,Safehold Inc. Common Stock
NASDAQ:SAFM,SAFM,Sanderson Farms Inc. Common Stock
NASDAQ:SAFT,SAFT,Safety Insurance Group Inc. Common Stock
NASDAQ:SAGE,SAGE,Sage Therapeutics Inc. Common Stock
NASDAQ:SAH,SAH,Sonic Automotive Inc. Common Stock
NASDAQ:SAIA,SAIA,Saia Inc. Common Stock
NASDAQ:SAIC,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock
NASDAQ:SAIL,SAIL,SailPoint Technologies Holdings Inc. Common Stock
NASDAQ:SAK,SAK,Saratoga Investment Corp 7.25% Notes due 2025
NASDAQ:SAL,SAL,Salisbury Bancorp Inc. Common Stock
NASDAQ:SALM,SALM,Salem Media Group Inc. Class A Common Stock
NASDAQ:SAM,SAM,Boston Beer Company Inc. (The) Common Stock
NASDAQ:SAMAU,SAMAU,Schultze Special Purpose Acquisition Corp. II Units
NASDAQ:SAMG,SAMG,Silvercrest Asset Management Group Inc. Class A Common Stock
NASDAQ:SAN,SAN,Banco Santander S.A. Sponsored ADR (Spain)
NASDAQ:SANA,SANA,Sana Biotechnology Inc. Common Stock
NASDAQ:SAND,SAND,Sandstorm Gold Ltd. Ordinary Shares (Canada)
NASDAQ:SANM,SANM,Sanmina Corporation Common Stock
NASDAQ:SANW,SANW,S&W Seed Company Common Stock (NV)
NASDAQ:SAP,SAP,SAP SE ADS
NASDAQ:SAR,SAR,Saratoga Investment Corp New
NASDAQ:SASR,SASR,Sandy Spring Bancorp Inc. Common Stock
NASDAQ:SATS,SATS,EchoStar Corporation Common Stock
NASDAQ:SAVA,SAVA,Cassava Sciences Inc. Common Stock
NASDAQ:SAVE,SAVE,Spirit Airlines Inc. Common Stock
NASDAQ:SB,SB,Safe Bulkers Inc Common Stock ($0.001 par value)
NASDAQ:SB^C,SB^C,Safe Bulkers Inc Cumulative Redeemable Perpetual Preferred Series C (Marshall Islands)
NASDAQ:SB^D,SB^D,Safe Bulkers Inc Perpetual Preferred Series D (Marshall Islands)
NASDAQ:SBAC,SBAC,SBA Communications Corporation Class A Common Stock
NASDAQ:SBBA,SBBA,Scorpio Tankers Inc. 7.00% Senior Notes due 2025
NASDAQ:SBCF,SBCF,Seacoast Banking Corporation of Florida Common Stock
NASDAQ:SBEA,SBEA,SilverBox Engaged Merger Corp I Class A Common Stock
NASDAQ:SBEAU,SBEAU,SilverBox Engaged Merger Corp I Units
NASDAQ:SBEAW,SBEAW,SilverBox Engaged Merger Corp I Warrant
NASDAQ:SBET,SBET,SharpLink Gaming Ltd. Ordinary Shares
NASDAQ:SBEV,SBEV,Splash Beverage Group Inc. Common Stock
NASDAQ:SBFG,SBFG,SB Financial Group Inc. Common Stock
NASDAQ:SBGI,SBGI,Sinclair Broadcast Group Inc. Class A Common Stock
NASDAQ:SBH,SBH,Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock
NASDAQ:SBI,SBI,Western Asset Intermediate Muni Fund Inc Common Stock
NASDAQ:SBII,SBII,Sandbridge X2 Corp. Class A Common Stock
NASDAQ:SBLK,SBLK,Star Bulk Carriers Corp. Common Shares
NASDAQ:SBNY,SBNY,Signature Bank Common Stock
NASDAQ:SBNYP,SBNYP,Signature Bank Depositary shares each representing a 1/40th ownership interest in a share of 5.000% Noncumulative Perpetual Series A Preferred Stock
NASDAQ:SBOW,SBOW,SilverBow Resorces Inc. Common Stock
NASDAQ:SBR,SBR,Sabine Royalty Trust Common Stock
NASDAQ:SBRA,SBRA,Sabra Health Care REIT Inc. Common Stock
NASDAQ:SBS,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares)
